Data,Ora,MWh
15/02/2024,20,"-43,471"
15/02/2024,21,"-57,259"
15/02/2024,22,"-28,453"
15/02/2024,23,"-91,486"
15/02/2024,24,"-66,157"
16/02/2024,13,"1,985"
16/02/2024,14,"42,449"
16/02/2024,15,"-72,335"
16/02/2024,16,"-28,724"
16/02/2024,17,"-91,929"
16/02/2024,18,"98,687"
16/02/2024,19,"-19,865"
16/02/2024,20,"-27,588"
16/02/2024,21,"22,864"
16/02/2024,22,"56,954"
16/02/2024,23,"-15,074"
16/02/2024,24,"-30,815"
17/02/2024,13,"74,043"
17/02/2024,14,"47,439"
17/02/2024,15,"10,951"
17/02/2024,16,"-37,708"
17/02/2024,17,"-21,708"
17/02/2024,18,"39,670"
17/02/2024,19,"1,477"
17/02/2024,20,"24,860"
17/02/2024,21,"7,505"
17/02/2024,22,"-20,002"
17/02/2024,23,"-20,655"
17/02/2024,24,"-1,210"
18/02/2024,13,"22,677"
18/02/2024,14,"7,863"
18/02/2024,15,"-9,377"
18/02/2024,16,"4,873"
18/02/2024,17,"52,901"
18/02/2024,18,"22,419"
18/02/2024,19,"75,178"
18/02/2024,20,"126,870"
18/02/2024,21,"42,800"
18/02/2024,22,"135,115"
18/02/2024,23,"132,669"
18/02/2024,24,"40,512"
19/02/2024,13,"115,580"
19/02/2024,14,"49,398"
19/02/2024,15,"16,373"
19/02/2024,16,"64,747"
19/02/2024,17,"109,201"
19/02/2024,18,"-54,886"
19/02/2024,19,"-35,767"
19/02/2024,20,"-138,355"
19/02/2024,21,"-156,820"
19/02/2024,22,"-6,441"
19/02/2024,23,"-226,620"
19/02/2024,24,"-377,304"
20/02/2024,13,"-75,658"
20/02/2024,14,"-62,881"
20/02/2024,15,"-98,538"
20/02/2024,16,"-56,863"
20/02/2024,17,"-64,631"
20/02/2024,18,"-127,826"
20/02/2024,19,"-92,254"
20/02/2024,20,"-143,363"
20/02/2024,21,"-236,140"
20/02/2024,22,"-60,376"
20/02/2024,23,"-2,612"
20/02/2024,24,"9,692"
21/02/2024,13,"-82,667"
21/02/2024,14,"8,005"
21/02/2024,15,"-178,570"
21/02/2024,16,"-10,044"
21/02/2024,17,"-140,391"
21/02/2024,18,"-87,056"
21/02/2024,19,"-30,283"
21/02/2024,20,"-43,230"
21/02/2024,21,"-138,150"
21/02/2024,22,"-107,800"
21/02/2024,23,"-118,638"
21/02/2024,24,"-57,916"
22/02/2024,13,"118,921"
22/02/2024,14,"52,790"
22/02/2024,15,"-32,652"
22/02/2024,16,"-259,519"
